Store_Name,Store_Lat,Store_Long,Store_City,Store_Chain_Name,Store_Star_Rating,Store_Review,sentiment_vader,sentiment_category_vader,roberta_neg,roberta_neu,roberta_pos,Emotion,sentiment_type
chipotle-mexican-grill-los-angeles-37,34.062316063231094,-118.29136455842766,Los Angeles,Chipotle Mexican Grill,1,"Customer service is poor. When I entered the establishment the line was long as usual after waiting a short period, I went to the rest room since I knew it...",-0.4767,negative,0.93333036,0.060998704,0.005670904,disapproval,negative
chipotle-mexican-grill-los-angeles-38,34.04788788159496,-118.33560123184095,Los Angeles,Chipotle Mexican Grill,1,My husband and I came in tonight around 8pm. There were a few people ahead of us and then some other people came after us. As we are waiting in line to...,0.743,positive,0.08342105,0.2633313,0.65324765,disappointment,positive
chipotle-mexican-grill-los-angeles-38,34.04788788159496,-118.33560123184095,Los Angeles,Chipotle Mexican Grill,1,I recently visited Chipotle Mexican Restaurant. I am writing this review because it it not the first time this happens at this location. The main issue that...,0.0,neutral,0.22882491,0.6377059,0.13346915,approval,negative
chipotle-mexican-grill-los-angeles-38,34.04788788159496,-118.33560123184095,Los Angeles,Chipotle Mexican Grill,5,"Socorro did a good job with my online order because my app was being weird, so what she did was make sure I was satisfied customer by redoing my order, and...",0.0,neutral,0.062555425,0.84142816,0.09601636,approval,positive
chipotle-mexican-grill-los-angeles-4,34.0736123,-118.3610522,Los Angeles,Chipotle Mexican Grill,5,"This was the greatest chipotle I have I've ever had and I have been coming here for 2 1/2 years every single day, and there is never never one bit of...",0.6369,positive,0.0039509377,0.013148623,0.98290044,admiration,positive
chipotle-mexican-grill-los-angeles-46,34.1383324333039,-118.214723794671,Los Angeles,Chipotle Mexican Grill,3,"Every time we've come to this location it seems like they are more than a little disorganized. They don't appear to be understaffed, but no one really seems...",-0.389,negative,0.6146863,0.35150254,0.033811178,realization,negative
chipotle-mexican-grill-los-angeles-46,34.1383324333039,-118.214723794671,Los Angeles,Chipotle Mexican Grill,2,This Chipotle is the one nearest me and so I've gone there often. I give up on it. The customer service is the worst. Sometimes there's no one to help you...,-0.5574,negative,0.9173175,0.06879573,0.013886871,disappointment,negative
chipotle-mexican-grill-los-angeles-46,34.1383324333039,-118.214723794671,Los Angeles,Chipotle Mexican Grill,1,Wow. This is the dirtiest chipotle restaurant I've ever been too. I would understand if they were busy but they're not. Oh my! Sorry. I feel I need to...,0.2083,positive,0.82581,0.14198323,0.032206763,disgust,negative
chipotle-mexican-grill-los-angeles-47,34.058763,-118.419009,Los Angeles,Chipotle Mexican Grill,1,"The worst Chipotle I've ever had. Usually I'm Chipotle's number 1 fan at other locationS, however, this location is awful. 

They are SO STINGY with their...",-0.8708,negative,0.9659755,0.028596543,0.00542791,disgust,negative
chipotle-mexican-grill-los-angeles-49,34.075839,-118.373959,Los Angeles,Chipotle Mexican Grill,1,These are the chips I received for an order of chips and salsa placed on Uber eats. I would recommend going in and ordering your food yourself at this...,-0.9225,negative,0.97077215,0.025625627,0.0036023094,caring,negative
chipotle-mexican-grill-los-angeles-49,34.075839,-118.373959,Los Angeles,Chipotle Mexican Grill,5,I would like to recognize the manager because she is always so kind and welcoming. My brother and I like this location because I count calories and hate it...,0.4144,positive,0.029429544,0.60480124,0.36576927,admiration,positive
chipotle-mexican-grill-los-angeles-49,34.075839,-118.373959,Los Angeles,Chipotle Mexican Grill,1,"No wonder this location have only 2 stars , I went there today around 11 i was totally shocked how rude and unprofessional the manager was and how dirty and...",0.8329,positive,0.013393546,0.05632068,0.93028575,surprise,positive
chipotle-mexican-grill-los-angeles-53,34.0226814903529,-118.439179676518,Los Angeles,Chipotle Mexican Grill,1,"Wow this is stupid as hell, lol. I get here at 9PM and it seems like there are people standing in the line area so I ask and they say ""oh they're only...",0.0258,positive,0.8923959,0.09384495,0.013759156,amusement,negative
chipotle-mexican-grill-los-angeles-53,34.0226814903529,-118.439179676518,Los Angeles,Chipotle Mexican Grill,5,"The place is clean and no waiting time for the food, i always come this place, service always good, my favorites are the chips with queso blanco.
I...",0.7351,positive,0.0017178191,0.015114422,0.9831678,admiration,positive
chipotle-mexican-grill-los-angeles-58,34.054200666523464,-118.2633754196434,Los Angeles,Chipotle Mexican Grill,5,Great food around the corner from where I was working at. Ordered online when I walked up food was ready  to pick up and eat. Service was lightning   fast....,0.34,positive,0.46962067,0.42992818,0.10045115,admiration,negative
chipotle-mexican-grill-los-angeles-58,34.054200666523464,-118.2633754196434,Los Angeles,Chipotle Mexican Grill,2,"Why are there 4 employees on lunch in the common room and only 2 employees behind the line (1 doing online orders, 1 at the line serving and charging)...",0.765,positive,0.0047650295,0.04386892,0.951366,curiosity,positive
chipotle-mexican-grill-los-angeles-7,34.0621133485545,-118.350195922719,Los Angeles,Chipotle Mexican Grill,1,"Plastic and foil trash in my food, absolutely disgusting. Chicken Bowl btw.",-0.5709,negative,0.97956306,0.017362442,0.0030745633,disgust,negative
chipotle-mexican-grill-los-angeles-7,34.0621133485545,-118.350195922719,Los Angeles,Chipotle Mexican Grill,1,They told me that in order to get a side of guacamole need to use the app and order. I did exactly like that when I was in the restaurant. I waited for my...,0.3612,positive,0.33922753,0.5301435,0.13062897,approval,negative
chipotle-mexican-grill-north-hollywood,34.166125,-118.374973,Los Angeles,Chipotle Mexican Grill,4,I usually have no problem here. Sometimes they're out of stuff late but it is late so I understand a little. I don't know his name but the young light skin...,-0.3506,negative,0.12237987,0.65982693,0.21779318,approval,positive
chipotle-mexican-grill-north-hollywood,34.166125,-118.374973,Los Angeles,Chipotle Mexican Grill,2,"I'm seriously at my wits end with this Chipotle location. Both times I've ordered from here, the food is prepared so haphazardly, you'd think whoever made...",0.0516,positive,0.9171712,0.07211425,0.010714496,love,negative
chipotle-mexican-grill-studio-city-2,34.1435587206669,-118.397709303721,Los Angeles,Chipotle Mexican Grill,4,"Disclaimer up front: I am reviewing this Chipotle location on my "" Chipotle scale "".

So, overall I like this Chipotle location. There are a couple of...",0.0,neutral,0.8371019,0.14568526,0.017212788,love,negative
chipotle-mexican-grill-studio-city-2,34.1435587206669,-118.397709303721,Los Angeles,Chipotle Mexican Grill,5,"TLDR: One of the best testing Chipotle's I've tried, fair portions, friendly staff. If the average fast food joint or Chipotle were a 3, this easily ranks a...",0.9091,positive,0.003441624,0.044299107,0.95225924,admiration,positive
chipotle-mexican-grill-walnut-park,33.97444198782489,-118.2335068411678,Los Angeles,Chipotle Mexican Grill,1,"Went in there on September 2nd around 630ish .
The lady serving food started screaming at us since we walked in. The lady had a terrible attitude towards us...",0.3612,positive,0.0056207743,0.04308959,0.95128965,fear,positive
chipotle-mexican-grill-walnut-park,33.97444198782489,-118.2335068411678,Los Angeles,Chipotle Mexican Grill,5,Burrito Bowl was just smack  and the staff was on point thank you chipotle where my year pass  I'll do content let's work,-0.6908,negative,0.96095383,0.035714824,0.0033313879,gratitude,negative
chipotle-mexican-grill-walnut-park,33.97444198782489,-118.2335068411678,Los Angeles,Chipotle Mexican Grill,1,"The food was not the best. I will not be ordering from here again. My order was also incorrect, they forgot my apple juice and they did not actually make my...",-0.5216,negative,0.97444195,0.023157801,0.0024002723,disapproval,negative
chipotle-mexican-grill-citrus-heights,38.6720439603395,-121.2720328,Sacramento,Chipotle Mexican Grill,5,"I picked up an online order for the second time here and was pleasantly reaffirmed that their online system is A+! My burrito was (always) HUGE, enough for...",0.7525,positive,0.0022145647,0.02198745,0.97579795,joy,positive
chipotle-mexican-grill-citrus-heights,38.6720439603395,-121.2720328,Sacramento,Chipotle Mexican Grill,5,Visited this location today during the busy lunch rush and I was impressed by how quickly the line moved and how fresh the food was. We got a heaping...,0.6597,positive,0.0015354803,0.030151198,0.96831334,admiration,positive
chipotle-mexican-grill-citrus-heights,38.6720439603395,-121.2720328,Sacramento,Chipotle Mexican Grill,5,This store has had its ups & downs but something must have changed recently & for the good cause it is a whole new vibe in there!! From the moment I walked...,0.6634,positive,0.0038103028,0.084949754,0.9112399,realization,positive
chipotle-mexican-grill-elk-grove,38.423184,-121.415526,Sacramento,Chipotle Mexican Grill,5,Chips on fire at this location. That salt and lime with every crunch. My chicken burrito was delicious. Quick and friendly.,0.6705,positive,0.001932546,0.025519306,0.9725481,approval,positive
chipotle-mexican-grill-elk-grove,38.423184,-121.415526,Sacramento,Chipotle Mexican Grill,2,"I typically order on the app in advance for pick-up, so this is my first time ordering in person at the Elk Grove location. It was Sunday around 4pm, so I...",0.0,neutral,0.01911113,0.8261453,0.1547436,approval,positive
chipotle-mexican-grill-elk-grove,38.423184,-121.415526,Sacramento,Chipotle Mexican Grill,1,"Not the best location to get chipotle.
The steak and guac is salty. It happened 3x already in just one year. 

It's really annoying. I've had chipotle...",-0.7477,negative,0.96016663,0.03512177,0.004711626,disapproval,negative
chipotle-mexican-grill-fair-oaks-2,38.6615636787105,-121.226054894906,Sacramento,Chipotle Mexican Grill,3,Stopped by here for lunch after my son played a tennis tournament nearby.  The young lady on the food line admitted she was new at making burritos and...,0.2263,positive,0.0341931,0.6996448,0.26616213,approval,positive
chipotle-mexican-grill-fair-oaks-2,38.6615636787105,-121.226054894906,Sacramento,Chipotle Mexican Grill,1,This is the only location around that I always have a problem with. I'm not even sure how old this queso is but it's always brown and chunky WITH...,-0.325,negative,0.9294395,0.06476898,0.0057915635,disapproval,negative
chipotle-mexican-grill-gold-river-3,38.617039345207,-121.268949299338,Sacramento,Chipotle Mexican Grill,5,"searched for something to eat and this new Chipotle came up I did not know there were here. The staff was nice, fast good service. will be coming here often...",0.9253,positive,0.00360512,0.028165141,0.9682298,admiration,positive
chipotle-mexican-grill-gold-river-3,38.617039345207,-121.268949299338,Sacramento,Chipotle Mexican Grill,5,"Great customer service and professionalism from Aaliyah today. Consistency is the key, and she consistently overperforms and maintains a positive attitude...",0.8271,positive,0.0038668506,0.033403743,0.9627294,admiration,positive
chipotle-mexican-grill-gold-river-3,38.617039345207,-121.268949299338,Sacramento,Chipotle Mexican Grill,5,"They get my online order right, but sometimes add very little lettuce to my veggie bowl that I order salad style. In person orders are great - love the...",0.6908,positive,0.0015204229,0.016709682,0.98176986,admiration,positive
chipotle-mexican-grill-rancho-cordova,38.5943154395923,-121.288563677927,Sacramento,Chipotle Mexican Grill,5,"Always delighted by Claudia, her friendliness, her remembering my choices and her exceptional service.",0.743,positive,0.0016447888,0.013212978,0.9851422,admiration,positive
chipotle-mexican-grill-rancho-cordova,38.5943154395923,-121.288563677927,Sacramento,Chipotle Mexican Grill,1,"I had an extremely disappointing experience at Chipotle recently. The customer service was horrible- we arrived with BOGO coupons, but the staff seemed...",-0.5418,negative,0.98046136,0.017223746,0.0023147683,disappointment,negative
chipotle-mexican-grill-sacramento,38.5740270638879,-121.48276,Sacramento,Chipotle Mexican Grill,4,I go to this chipotle because it's closest to my house. They've gotten a lot better as far as customer service goes and my bowl today was pretty good but...,0.8402,positive,0.002571118,0.02702957,0.9703993,admiration,positive
chipotle-mexican-grill-sacramento,38.5740270638879,-121.48276,Sacramento,Chipotle Mexican Grill,1,"worst Uber eats chipotle I've ever had. The whole bowl (minus guac) was probably 5 bites. The rice, beans, and chicken altogether probably made up 1/10th of...",-0.6249,negative,0.9253878,0.06669753,0.007914687,disgust,negative
